date,product_id,category,sales,price,inventory_level,marketing_spend,competitor_price,website_traffic,seasonal_factor,market_sentiment,economic_indicator,is_holiday
2022-07-20,P0009,Clothing,469,317.258339334338,404,2386.378145016358,893.447370088329,72088,0.9,0.34611098709411514,99.84587471391738,0
2022-07-21,P0062,Clothing,307,460.6679475909832,895,4101.943692536868,397.8372158289668,67163,0.9,0.7467264372010316,90.45431885221166,0
2022-07-22,P0037,Electronics,259,21.50433450901963,301,430.18431844906036,1068.947974354581,78525,0.9,0.846922599550907,89.21498660421888,0
2022-07-23,P0097,Toys,453,81.7224189166133,230,1998.2236697764306,108.48716701672964,14780,0.9,0.3763884964416109,109.26268764122587,0
2022-07-24,P0051,Home,517,398.568620842618,730,4274.022060682343,970.1696679990962,7589,0.9,0.2966208618339182,108.21919795046783,0
2022-07-25,P0044,Books,588,485.1394463699523,922,2079.099534433606,1034.6929939715883,35812,0.9,0.8894467583516772,95.114058419005,0
2022-07-26,P0024,Electronics,506,604.0203426381107,65,480.31175918406024,982.1647551492508,94664,0.9,0.9993649321926787,84.30955718692366,0
2022-07-27,P0079,Electronics,446,298.7459529222102,936,2758.4184058080323,619.169861960037,46939,0.9,0.6703536396617991,91.74188419756294,0
2022-07-28,P0059,Books,539,698.0320672652771,111,4322.538225099647,530.5548961966675,52493,0.9,0.9899806149891808,109.93253961327193,0
2022-07-29,P0032,Home,506,861.5211732173125,12,2992.3991604704825,1195.5446455376532,94326,0.9,0.65996627780191,104.67718616976241,0
2022-07-30,P0096,Electronics,359,782.0524790044163,392,1208.767630249736,281.17296584728126,41953,0.9,0.7334602720078249,95.28195202577642,0
2022-07-31,P0088,Electronics,302,49.222637094873576,499,1982.7741386731686,659.8761513242451,66785,0.9,0.38865600154351365,100.58753176876907,1
2022-08-01,P0052,Toys,541,485.70187778525064,931,2305.6044697914676,807.4452262557321,20309,0.9,0.4329675469990535,79.2517808204318,1
2022-08-02,P0062,Home,235,113.88087663399313,597,2938.4051337205815,843.4342219468269,55195,0.9,0.14413566398939515,78.49475612965217,0
2022-08-03,P0058,Electronics,385,249.6245657039022,233,3820.8200261878037,251.1974015603858,26901,0.9,0.8227500147651232,119.77126520521058,0
2022-08-04,P0052,Home,815,986.795967334475,601,584.4807264391135,787.5609580690431,24576,0.9,0.9310590308872001,105.06526218339656,0
2022-08-05,P0012,Books,452,151.0705874724981,313,4459.294961786075,983.496523245754,32508,0.9,0.623438133694112,100.01662064259254,0
2022-08-06,P0039,Clothing,452,503.8992719168425,565,160.31754477877038,67.62214357076576,75711,0.9,0.3436473084453985,96.03043815991738,0
2022-08-07,P0002,Electronics,278,621.9741769749379,11,1913.2564399038506,1094.5333816437774,26464,0.9,0.15401632537436627,82.38166010468525,0
2022-08-08,P0003,Toys,567,705.440320838663,208,234.3595188660225,43.16883373308547,61281,0.9,0.26515622970531494,109.9321412748609,0
2022-08-09,P0056,Books,552,564.0521966520449,973,2025.5737041919272,432.31747072616605,17260,0.9,0.2554104208518433,88.63111236869602,0
2022-08-10,P0081,Home,539,19.673138944991823,13,2676.4817344792864,26.849329909690784,36440,0.9,0.6135278841635731,107.04182645333483,0
2022-08-11,P0059,Books,438,333.196695161552,632,2607.2387942494074,99.95704089918158,96082,0.9,0.9450374653636044,101.32000765542561,0
2022-08-12,P0002,Electronics,444,522.5345269508643,417,911.5789004385002,1094.1125959346543,57683,0.9,0.04827188695798146,99.47905535876512,0
2022-08-13,P0002,Home,437,96.98783415338502,436,3264.1284994685,430.9941102494082,42430,0.9,0.0010222995944479951,86.97633680935397,0
2022-08-14,P0092,Clothing,334,357.12066189708895,376,319.41440747287425,514.3276642666631,2987,0.9,0.6001819443143256,87.10949995327394,0
2022-08-15,P0054,Books,618,42.8710777034529,19,3833.3434186488353,264.69050260800276,26105,0.9,0.28406046207971525,103.89934386312588,0
2022-08-16,P0087,Electronics,433,87.79271218347054,586,4738.557726568377,719.7381580625699,79484,0.9,0.880548342338957,100.79216824420018,0
2022-08-17,P0096,Toys,463,402.9540434395801,911,1764.8672530404776,717.0054318959252,14026,0.9,0.327250307905817,100.47167073263378,0
2022-08-18,P0097,Home,525,141.38859650262975,754,2634.4729704002266,451.66286705566137,69309,0.9,0.2897376005288893,102.86041592513688,0
2022-08-19,P0001,Books,527,571.8654397789426,734,1956.6603624881905,404.9775671920349,46927,0.9,0.2695106212182973,80.63256509872957,0
2022-08-20,P0019,Books,408,692.5703194458931,69,132.88091248989377,1062.8774553512606,76414,0.9,0.1448528272682441,110.15143839940487,0
2022-08-21,P0002,Clothing,406,802.580832117992,823,1990.785064186068,464.874813653504,58535,0.9,0.5815304742771106,96.44100259385642,0
2022-08-22,P0053,Clothing,474,208.148741802362,210,3979.4292703805977,596.2531826480546,43946,0.9,0.16821360233421,111.69645022120437,0
2022-08-23,P0044,Toys,719,175.80775643647905,100,3020.345326699061,345.6992768105173,57561,0.9,0.42463115979029087,79.91675995214159,0
2022-08-24,P0090,Toys,568,113.52216193105625,697,596.1735816142788,945.8292480016959,11377,0.9,0.46097205225564886,105.69026005527431,0
2022-08-25,P0032,Electronics,637,640.0659470482003,131,4250.983499499547,481.7582030237172,54592,0.9,0.020492046877974457,105.59579297794261,0
2022-08-26,P0070,Electronics,480,709.4109692220321,622,2702.31818993769,620.2243674808349,8347,0.9,0.016807279821142496,85.13867326643343,0
2022-08-27,P0032,Toys,327,41.27028337738562,380,4224.444472548913,310.0017467111164,34776,0.9,0.5202126887568292,93.60743882397864,0
2022-08-28,P0068,Toys,347,936.8501237812529,131,2943.085442046644,1185.2902340707722,4783,0.9,0.6960347322291323,89.404936040498,0
2022-08-29,P0055,Home,557,61.451570814957684,19,2842.4733797059052,355.46292318107766,56798,0.9,0.9421424822804046,108.63212622505253,0
2022-08-30,P0075,Clothing,351,545.8833719480598,905,615.7700074653607,926.7250968394176,5298,0.9,0.1791192841569551,103.08888482889243,0
2022-08-31,P0056,Electronics,606,711.9699142564073,535,920.062692379277,517.574815225257,71204,0.9,0.10325880943608257,115.98848825901754,0
2022-09-01,P0017,Clothing,399,872.2594325086247,226,4862.9237568332965,253.81114686029474,87207,0.9,0.05208790692715093,102.02953934281966,0
2022-09-02,P0038,Clothing,468,716.9460628111035,153,1219.5850590983766,961.2647666461146,56161,0.9,0.43604158291295025,107.32244186889558,0
2022-09-03,P0024,Toys,239,803.7108022390939,804,4889.515378152802,405.65929252261947,61652,0.9,0.6231473673359569,111.72010741380508,0
2022-09-04,P0069,Home,367,346.055690617378,741,2706.3722619688906,1039.3104700981908,35484,0.9,0.8405533567512642,105.54426726507728,0
2022-09-05,P0098,Books,498,816.6768626090471,468,765.3663306132919,1098.9865644220451,99614,0.9,0.6826448822931314,96.15816797048221,0
2022-09-06,P0070,Home,331,89.31369792082839,821,586.5807934930954,1032.910011786401,21922,0.9,0.20836078907485733,94.29705554738464,0
2022-09-07,P0086,Home,409,895.8684894999224,999,1123.4339464581258,49.729434449712336,35028,0.9,0.461770366396279,99.20266572471463,1
2022-09-08,P0011,Clothing,471,552.1164523921989,870,4635.622917124146,946.5490272460859,21316,0.9,0.9103463463086553,107.9658378981009,0
2022-09-09,P0016,Home,519,819.1247922628688,404,2129.336099208311,498.3166440669795,77996,0.9,0.3267410624773712,92.33896938147049,0
2022-09-10,P0097,Electronics,291,457.79510167311713,201,2037.6279131652805,1049.4777208572123,17968,0.9,0.49873036509193147,106.52153526179698,0
2022-09-11,P0073,Clothing,318,647.1419182445597,37,1634.7106792438526,768.4414811202086,31266,0.9,0.9585653346436968,103.22632318310305,0
2022-09-12,P0059,Electronics,544,531.138634326752,941,820.6030677762831,1001.7026158995984,96745,0.9,0.7347080055736976,87.46693876800518,0
2022-09-13,P0070,Books,567,734.2736265377786,771,2490.4708662427915,603.3226696812677,25000,0.9,0.747740385641692,106.03535259190427,0
2022-09-14,P0080,Clothing,500,90.81368221028369,187,737.2341343045796,645.750401481928,15011,0.9,0.2523340044132276,101.41921012852353,0
2022-09-15,P0093,Books,571,69.74856315065816,56,4193.853158273405,180.11005750333135,3866,0.9,0.41469811830512815,94.49475788809707,0
2022-09-16,P0003,Clothing,344,254.632201670045,940,1914.9452327490017,942.5129315577117,6898,0.9,0.08234216309672171,101.27428572714268,0
2022-09-17,P0020,Toys,531,167.94923331205646,19,1936.5374821308021,507.9124171070302,19395,0.9,0.6065258670505337,94.88348976715929,0
2022-09-18,P0059,Home,517,873.0657309262797,272,2422.631499567464,604.0955009797265,40019,0.9,0.10373016454249417,102.47672064689777,0
2022-09-19,P0036,Toys,682,227.02184748446388,118,2276.225794512183,943.8364752020834,5006,0.9,0.8359095822059548,98.32039630353448,0
2022-09-20,P0019,Books,491,976.10660326094,582,4974.804067990675,721.8237168946913,35393,0.9,0.8145537870199968,84.70075767990383,0
2022-09-21,P0090,Home,525,343.5268338533958,515,2772.3674939696825,247.7096831116596,11956,0.9,0.5336051011223095,98.61964378117759,0
2022-09-22,P0067,Clothing,476,190.2967365318123,220,532.1883485703663,711.5573297078641,51042,0.9,0.1411660331970297,95.5731610456919,0
2022-09-23,P0019,Home,505,791.8015220710544,525,3073.698973726957,493.89836671174965,97199,0.9,0.02557898319516816,106.35586354298795,0
2022-09-24,P0020,Electronics,428,662.1206977458673,514,842.7630350624117,567.6744461162842,7078,0.9,0.7967086675425724,108.79768495945744,0
2022-09-25,P0096,Home,427,503.2137592886076,727,251.59445918357568,41.74703908798,30631,0.9,0.6001404832134268,94.9099823816949,0
2022-09-26,P0071,Electronics,557,559.809915428255,740,4856.636553018516,258.35498462340763,96676,0.9,0.7109296367478833,92.10604523414248,0
2022-09-27,P0052,Home,519,722.0097604895412,335,3890.340568519363,342.9973930061857,63901,0.9,0.3038071257363676,83.19845952241039,0
2022-09-28,P0033,Electronics,605,236.17019391798573,697,4902.534062827458,857.8483293676965,70497,0.9,0.5094827378439145,91.85962876982592,0
2022-09-29,P0040,Books,699,996.3705768961745,54,2441.604395308988,21.699028171353454,95813,0.9,0.7471741705396504,96.76731225607729,0
2022-09-30,P0039,Toys,584,975.0452305253153,499,2708.061902629983,495.2624953851254,42574,0.9,0.46256330831379955,86.60736663845786,0
2022-10-01,P0082,Clothing,974,653.8224294834675,899,924.8510840037382,1109.4400295474736,32417,1.5,0.6013842227687309,108.9313659233022,0
2022-10-02,P0001,Home,884,207.5470264198537,887,1309.8463906711693,141.36169492655563,89020,1.5,0.7897282618079623,102.62161960440694,0
2022-10-03,P0011,Toys,591,683.4259600069784,765,4208.891153023858,623.5778707565844,84639,1.5,0.21522064526637885,98.79583285980101,0
2022-10-04,P0092,Clothing,624,81.47642488938409,535,1845.3096708762114,945.5346798098897,66006,1.5,0.06592888935748231,99.83328695604865,0
2022-10-05,P0057,Clothing,695,40.345977183748005,161,4151.393371602453,1131.4973185639792,95881,1.5,0.5318235108108051,103.06044953585113,0
2022-10-06,P0089,Electronics,706,265.10605962610157,669,3574.1672490064557,898.1577543241918,40454,1.5,0.06212577072009573,106.33094977869509,0
2022-10-07,P0050,Books,813,467.99672717192317,593,968.137533832141,866.9141339841321,2587,1.5,0.7665572943667532,108.09007636847265,0
2022-10-08,P0023,Books,321,869.5897803542967,914,2586.4871939867367,993.1738035133488,55710,1.5,0.7192114476337886,96.9086900468692,0
2022-10-09,P0031,Toys,648,729.8973790686449,158,3419.1978754417123,539.871855405232,87567,1.5,0.881712671465297,98.58065053215712,0
2022-10-10,P0094,Books,653,745.2794559879812,187,1251.682352538743,968.566682880457,92748,1.5,0.6395620980339606,101.72970105944164,0
2022-10-11,P0042,Home,615,431.2384011035946,59,4170.373701548377,17.493570456577743,76886,1.5,0.06719757075237376,98.17238672015368,0
2022-10-12,P0099,Books,622,352.4756426214933,914,2769.6555219714155,1110.0767780091514,19816,1.5,0.2531521254896174,108.7231741588687,0
2022-10-13,P0007,Toys,633,377.32837535475664,816,909.6860471687557,536.421359344473,86824,1.5,0.8079318445627193,112.27322438138098,0
2022-10-14,P0016,Books,495,987.7730680986973,318,2956.623688206552,667.6291839359711,30432,1.5,0.16713241731358774,103.44073314528161,0
2022-10-15,P0090,Home,720,49.708099498357655,877,4998.597640363979,311.8196407065397,49617,1.5,0.6984804678148874,90.91808358706763,0
2022-10-16,P0060,Electronics,1003,868.3611811612241,210,837.5553091507264,893.0967527457824,73373,1.5,0.780259330920478,105.08401120832076,0
2022-10-17,P0002,Toys,1066,582.8886544866695,405,4102.108957585688,99.34988131849659,35217,1.5,0.33011179785524114,103.83699054210827,0
2022-10-18,P0001,Electronics,957,444.22926499769454,663,1115.814115619034,1048.1818766358276,21884,1.5,0.3222974734029085,90.07957974682503,0
2022-10-19,P0048,Electronics,844,728.0050838109852,108,3933.7028143544276,995.1152601755606,6454,1.5,0.5578026812091469,103.82599959328726,0
2022-10-20,P0012,Electronics,743,491.80225201045585,75,3699.431823294925,265.54365856376154,75960,1.5,0.8612863327547637,94.55809481353988,0
2022-10-21,P0069,Clothing,722,874.689005700844,541,1572.3979894421186,972.7146827560327,44618,1.5,0.22390620191348054,107.46093815077282,0
2022-10-22,P0037,Clothing,843,901.6948453711459,313,1696.533276065804,945.3384178092859,84948,1.5,0.9412581960424027,105.002705218,0
2022-10-23,P0032,Electronics,577,427.50371760472086,997,3983.354820618304,761.6021845227073,63671,1.5,0.5991186848201082,102.22986538835724,0
2022-10-24,P0009,Toys,637,284.0595192627011,116,2361.083008247832,453.2360508644275,48111,1.5,0.9921264713522762,100.38546733889169,1
2022-10-25,P0099,Home,1138,596.4268253074287,926,3681.008340687863,331.62651498478647,40613,1.5,0.08961372399532264,78.66627926663661,0
2022-10-26,P0019,Home,752,913.239712160524,867,825.1223220925904,284.28603962490524,86678,1.5,0.12656213650675907,87.85724895342663,0
2022-10-27,P0048,Books,504,218.5555671156099,703,4277.533131317612,387.78188361421974,60993,1.5,0.8266418037134827,98.6919878021013,0
2022-10-28,P0080,Toys,511,626.736917727848,18,3583.3351117433635,1085.0416645715761,9848,1.5,0.8647558956038492,115.19383547803537,0
2022-10-29,P0003,Clothing,883,635.2446178915953,431,4544.019763290687,100.54780497862728,79672,1.5,0.44545868837093394,105.64681068132779,0
2022-10-30,P0020,Electronics,632,735.7818921911281,684,748.624657271365,996.0145612935268,67125,1.5,0.714071176142335,118.14046329058915,1
2022-10-31,P0024,Books,773,140.2520082759872,739,3005.7710517669284,423.8769694498537,87444,1.5,0.8675572874455385,100.82987193654243,0
2022-11-01,P0054,Home,573,718.6667150352677,349,3035.6908666975933,629.746480045539,62602,1.5,0.04312778821882868,99.69149236174728,0
2022-11-02,P0033,Clothing,962,909.9421954589845,182,1831.957628679234,955.0268753090008,73045,1.5,0.5739504229932586,114.2512518658704,0
2022-11-03,P0024,Clothing,771,187.88627778153955,112,2346.485480389363,1062.1768440513817,43222,1.5,0.8534806665264896,98.40785695160652,1
2022-11-04,P0075,Electronics,560,245.16789167463887,182,286.109660120282,418.97945272659524,50223,1.5,0.39815494458477496,90.13530093518817,0
2022-11-05,P0072,Home,794,971.6811431012231,480,3754.714189272359,558.5174296799315,66333,1.5,0.3023836061124269,103.16754117617364,0
2022-11-06,P0036,Toys,544,189.16718318239487,145,2791.680149075553,502.10314926161635,53732,1.5,0.7957066850948376,111.22513981992394,0
2022-11-07,P0038,Clothing,651,855.8412424358834,830,382.93115415895153,23.795231936661374,50420,1.5,0.3357865835028362,91.74052486918791,0
2022-11-08,P0084,Electronics,679,497.35507788355443,627,3435.703875506379,360.7639235195187,76504,1.5,0.0031742981845032103,105.89043539678033,0
2022-11-09,P0099,Toys,965,254.75876365914527,112,2387.232178432821,555.3535666092137,3462,1.5,0.9595725876290657,99.0676349133567,0
2022-11-10,P0089,Home,751,872.0424022597863,762,268.86017118250004,498.0235817854842,10460,1.5,0.5921232363510185,104.51349784567056,0
2022-11-11,P0099,Clothing,766,450.85220245263883,475,4851.077861555667,868.5396391986899,10275,1.5,0.8195179187100712,103.13533877045099,0
2022-11-12,P0025,Toys,707,519.6691803903933,762,4750.6495011382585,466.68591172755504,95213,1.5,0.8253015623427146,95.85695608364173,0
2022-11-13,P0093,Toys,889,365.64103570576805,302,2613.221839121268,591.3367271730389,14269,1.5,0.06641042037273281,98.93812138951458,0
2022-11-14,P0018,Toys,693,597.0213429205781,970,558.99486145896,520.0934418217771,66942,1.5,0.1708601993864648,96.46772173266196,0
2022-11-15,P0082,Clothing,914,171.88863385917253,824,3797.6439858330996,890.8263694820896,73920,1.5,0.3111206807596474,101.18748220039724,0
2022-11-16,P0066,Clothing,746,397.1707212852431,117,2510.4623905180724,1036.6630995924593,23553,1.5,0.32069928504132283,91.53902798660438,0
2022-11-17,P0054,Books,589,969.7181991119346,812,1581.9926436179614,642.0117821769569,25366,1.5,0.6587861176809129,93.92915064505176,0
2022-11-18,P0035,Home,644,265.55209837411627,160,2507.949069889928,949.0031754806679,45036,1.5,0.6231329207526848,95.86039594480708,0
2022-11-19,P0080,Electronics,457,660.1692978958793,400,2659.976312486776,361.7697249676619,18369,1.5,0.49458977800981374,103.91702905621389,0
2022-11-20,P0061,Toys,502,331.93816358244794,197,2857.287325209462,653.3125753074643,12795,1.5,0.21126373230876794,85.84466070711821,0
2022-11-21,P0041,Books,732,775.7383944297346,259,2261.9961969111,419.5141047746072,71021,1.5,0.3819834696903034,98.92870365159068,0
2022-11-22,P0100,Electronics,653,139.56492411116633,659,3068.200985381378,501.7275032816217,69154,1.5,0.5435939684651695,92.91791002446482,0
2022-11-23,P0033,Books,803,970.1228346277593,751,4601.800081971249,881.0373268567009,31143,1.5,0.4679853661039419,95.88588086315067,0
2022-11-24,P0068,Clothing,688,459.25164596980284,46,1875.1136267830966,1058.9416789405936,30425,1.5,0.12729253309507838,93.39830802484903,0
2022-11-25,P0033,Toys,1056,243.68995871299933,986,3656.0106697777505,152.82250617661637,89209,1.5,0.6495104935019238,101.9457198091631,0
2022-11-26,P0014,Electronics,799,82.76177985671254,398,4482.817528438738,764.4899937329576,76139,1.5,0.07305177681066055,98.428867050811,0
2022-11-27,P0021,Electronics,626,178.06032603666534,709,2334.298451223691,701.9154186327359,6368,1.5,0.3781946830810803,107.11610223654587,0
2022-11-28,P0048,Electronics,587,524.5762090704575,558,2272.93359827133,149.1507266977108,5621,1.5,0.7100293476752291,104.01731405416639,0
2022-11-29,P0020,Electronics,696,343.63314466697346,77,3050.37322823842,260.57804188461,59829,1.5,0.02002353451970651,84.62953915609954,0
2022-11-30,P0008,Electronics,650,830.5945322237834,123,2997.8931211701915,378.71497372135485,61294,1.5,0.5699828190453161,90.40000942704671,0
2022-12-01,P0007,Books,602,436.57864842518785,74,4052.287777398757,206.98183641446175,15719,1.5,0.3345209741432973,98.26892713875988,0
2022-12-02,P0067,Toys,596,256.2271298617536,870,2434.7685805136343,298.5255431690154,30227,1.5,0.008831843422734464,99.57064805996924,0
2022-12-03,P0017,Clothing,665,620.9735367379898,136,4981.002453233262,326.9801522431554,8566,1.5,0.19038327106097186,91.28219230254177,0
2022-12-04,P0033,Clothing,1010,709.7094447165914,601,391.41068744967583,408.12320898255905,13306,1.5,0.9409461932706544,113.03974370514547,0
2022-12-05,P0048,Clothing,508,175.37148882194037,399,115.52245804543851,901.2734197389815,54822,1.5,0.5211489055050904,108.64687740772236,0
2022-12-06,P0076,Clothing,665,175.94302412543448,836,3236.9717266421567,689.7193469899161,25042,1.5,0.9972272046291317,83.55259157502444,0
2022-12-07,P0059,Books,941,46.30471266420754,504,1562.3310705731958,1183.6060329660706,16086,1.5,0.5248167503647412,103.45426360358485,0
2022-12-08,P0086,Home,869,739.0379949149841,499,1277.8737046274707,502.36510574522543,18387,1.5,0.5439364122902682,99.54203463277554,0
2022-12-09,P0022,Toys,596,667.166482345587,572,1628.3054920209743,906.6071680136147,28042,1.5,0.3918430129328524,112.43875040571261,0
2022-12-10,P0030,Electronics,719,479.88456699231574,137,1354.633069014276,1046.7903582808283,90424,1.5,0.3100404187314143,84.30116072456369,0
2022-12-11,P0038,Home,572,845.7287444795052,49,250.87124333619445,817.342363701346,52618,1.5,0.2515455531329448,120.59854811240051,0
2022-12-12,P0051,Clothing,896,807.6134514205527,770,4860.511907713884,498.9427705776552,93050,1.5,0.3434206161306739,91.57054338400047,0
2022-12-13,P0054,Home,779,589.5008207527846,972,1181.6528934186306,906.2847998489375,19323,1.5,0.45985108090043214,103.78526818932025,0
2022-12-14,P0008,Toys,1155,869.5885677081261,618,3696.745836687601,250.77122822504035,19019,1.5,0.19199195023079008,93.93643023094332,0
2022-12-15,P0027,Electronics,505,213.78279793640056,624,3836.722334001459,398.44218089471786,76426,1.5,0.22487509180569587,96.23841081238976,0
2022-12-16,P0027,Electronics,1010,120.8004232037506,861,4653.3612502354235,659.6488240783523,41863,1.5,0.27154476866843913,83.10582010519758,0
2022-12-17,P0098,Toys,866,277.0521154018197,253,249.69233975756185,693.8879896450889,11283,1.5,0.44925989193083915,111.96886763916562,0
2022-12-18,P0021,Toys,508,66.5159875284217,629,4373.036858390337,34.392638763374315,19279,1.5,0.6528133668142431,97.30352647758494,0
2022-12-19,P0030,Clothing,720,535.8578327210217,709,2683.408286115021,1134.5761129971625,47999,1.5,0.8561461502862873,97.98342087300324,0
2022-12-20,P0097,Electronics,507,937.2396353720119,848,3199.4661388325567,838.3797072911289,63780,1.5,0.2871318371871433,123.1248190551608,0
2022-12-21,P0028,Home,958,48.95010526182455,876,3257.904357893065,598.8788702764141,23908,1.5,0.18372834034143737,109.59442708996588,0
2022-12-22,P0064,Books,487,130.88881486992653,562,4117.009244425165,1120.2876634147035,62584,1.5,0.378847464850555,93.3163872382768,0
2022-12-23,P0097,Books,675,457.67703800060093,756,1733.6958785796414,531.4019137789876,51225,1.5,0.8943830763718558,93.89744099635523,0
2022-12-24,P0069,Toys,828,934.5362673526258,914,3691.950830313968,1176.6791997622831,38952,1.5,0.009860728337139468,102.59801210594864,0
2022-12-25,P0061,Clothing,498,322.994543926983,425,2690.032737638766,618.6434306342343,38663,1.5,0.6778686160577454,107.70729913513773,0
2022-12-26,P0048,Books,607,512.1624606015084,546,3987.630670096204,144.22863783759152,62381,1.5,0.4771600464115815,117.52442049808141,0
2022-12-27,P0019,Electronics,1040,51.15713045988818,301,4953.6755605736535,919.6427591714585,48929,1.5,0.16104621496068006,83.91900641211177,1
2022-12-28,P0004,Toys,717,156.85976895246796,921,1083.18998527843,817.2460882927859,10343,1.5,0.3210215262744667,107.27019307354081,0
2022-12-29,P0035,Home,667,986.7638217292584,580,4973.7783436439895,929.4001717962594,77173,1.5,0.22495004387703388,108.87669311435047,1
2022-12-30,P0064,Toys,772,965.467509471685,348,540.0795559855926,1142.1188982410117,40791,1.5,0.8778321678901223,92.1049314866461,0
2022-12-31,P0049,Home,830,14.89058112506552,831,111.35598473358795,933.5752487600136,30134,1.5,0.48187338394499024,96.39740098472718,0
2023-01-01,P0017,Toys,603,952.2936675690066,932,316.39348727137315,736.7132298422431,48101,1.0,0.5630942778724928,83.6966835544423,0
2023-01-02,P0044,Toys,396,642.7287384373453,979,1774.7337832101323,1029.9122116141225,70443,1.0,0.5936876193370206,94.9910630434877,0
2023-01-03,P0092,Toys,373,869.2391115748219,48,3201.2410203243276,810.5097557106016,58530,1.0,0.6396171246023561,102.32094084722442,0
2023-01-04,P0030,Home,610,460.1924570775205,916,438.24475035046316,494.47791573650034,47799,1.0,0.49555569037592995,115.94117461522023,0
2023-01-05,P0093,Home,635,520.4400682934577,73,127.76249119487963,1063.6587589761937,5827,1.0,0.01787353083631582,116.86365458948652,0
2023-01-06,P0046,Toys,335,493.958114454351,703,4691.746039448094,272.50534925497243,97143,1.0,0.3347226869146519,89.70700498385614,0
2023-01-07,P0006,Books,454,670.1956149706433,260,4127.440516105655,859.8523996911993,63653,1.0,0.1838732407209912,114.57859179856808,0
2023-01-08,P0099,Clothing,441,148.25474220874978,355,4064.9975385812522,1058.8236382893822,14699,1.0,0.6801428429116769,80.50654744789152,0
2023-01-09,P0037,Clothing,547,39.67385397395117,581,4433.678949959688,879.7292914863291,92419,1.0,0.056704651370046655,94.15070081431718,0
2023-01-10,P0024,Clothing,571,314.850642175279,601,3530.1679365833115,839.1522995121975,6313,1.0,0.5638033911116442,96.98189892923202,0
2023-01-11,P0093,Home,360,707.6339551092802,259,611.5802357655991,905.1448465336285,14598,1.0,0.21063172227430094,102.51789390754347,1
2023-01-12,P0046,Home,463,209.83491760171887,637,2055.590921561243,562.3458559743681,29807,1.0,0.9488458384670612,101.06510340546886,0
2023-01-13,P0053,Books,403,676.6981089916682,742,3643.4324836766846,1050.011453131175,71423,1.0,0.3355409421865355,103.6569852421806,0
2023-01-14,P0095,Clothing,397,970.2129256461977,294,1473.6388578784524,250.49627836222072,70390,1.0,0.32522119137463423,98.17042574489784,0
2023-01-15,P0099,Clothing,596,102.9617086315242,930,3468.291184267564,159.84460787240442,46226,1.0,0.9233846679907237,109.595886883795,0
2023-01-16,P0060,Toys,405,675.876097042875,640,220.04239651149652,348.32646590126575,60550,1.0,0.41734792030414136,106.91835637410718,0
2023-01-17,P0097,Home,585,449.31271711152544,791,1600.0729703100067,641.6402569557919,81072,1.0,0.9628623341857422,97.10437128552887,0
2023-01-18,P0063,Clothing,410,869.4608318337303,312,2790.7386477581463,616.589660127931,4558,1.0,0.024170352133503492,108.42393690190347,0
2023-01-19,P0085,Books,499,185.37829155291206,611,3197.240164580587,986.1537191504913,76308,1.0,0.3063445752021463,120.6843534052108,0
2023-01-20,P0032,Books,340,695.6996927039029,837,2927.499255863363,490.24583843358874,51113,1.0,0.6661929602664312,93.26741545210331,0
2023-01-21,P0087,Clothing,446,839.7341367516291,808,3519.0057527598046,585.3385561394783,53999,1.0,0.8908569645276385,116.75336515934076,0
2023-01-22,P0033,Home,614,945.168077279283,181,129.83486637521145,23.934278445199595,56878,1.0,0.2564055930082839,94.1652468340001,1
2023-01-23,P0067,Books,629,686.4155480067493,685,594.6118798898553,496.4091698399834,37343,1.0,0.9304775919636682,114.10325955950498,0
2023-01-24,P0018,Toys,560,502.203016368343,827,4357.826836167811,780.1468856768078,59219,1.0,0.5941214664991882,94.54063999646733,0
2023-01-25,P0025,Books,572,621.6687677992018,363,3440.56835604179,26.485930106897882,36186,1.0,0.801008243197916,107.6566242515626,0
2023-01-26,P0095,Electronics,432,870.215934633931,187,653.3650491614554,342.81130250200255,37966,1.0,0.3972073043068972,101.79633110597969,0
2023-01-27,P0054,Electronics,554,574.9036491724414,568,4226.164743253038,255.8839802729528,34769,1.0,0.21218038256687333,82.1474153207611,0
2023-01-28,P0058,Home,813,40.08318909986849,542,1286.932967340378,58.04663126022917,54218,1.0,0.9112354154476932,119.15552372485652,0
2023-01-29,P0067,Clothing,448,931.639208551908,595,2443.473432556595,579.2780271781287,20229,1.0,0.9331358684062186,91.04548010991954,0
2023-01-30,P0046,Home,584,692.6314835212455,663,811.4629131348354,224.61416552796254,76209,1.0,0.4975751441541355,87.30400688643209,0
2023-01-31,P0024,Home,564,679.748251919474,984,3579.5392764663625,893.7531952406051,28877,1.0,0.006495015999256504,93.60561219328491,0
2023-02-01,P0032,Home,509,223.51840087374,547,3367.5866629699126,1018.7300374459114,59001,1.0,0.10978295367040447,125.31247233263116,0
2023-02-02,P0047,Home,447,662.2966155303307,724,1134.4511087140672,658.3375377416241,98137,1.0,0.5730279602317218,87.46286412419862,1
2023-02-03,P0086,Toys,510,399.9257615976169,925,4330.663757599309,1178.1951522852007,39084,1.0,0.02377670230188622,101.78243517683627,0
2023-02-04,P0023,Toys,609,654.7206472710772,407,2066.3995186765897,544.9704571929497,82780,1.0,0.3969119239866953,88.76837673658848,0
2023-02-05,P0066,Books,505,115.52710000491082,875,1533.323946246635,619.9349065880994,93892,1.0,0.3033699455720126,90.48291761835053,0
