date,product_id,category,sales,price,inventory_level,marketing_spend,competitor_price,website_traffic,seasonal_factor,market_sentiment,economic_indicator,is_holiday,month,day_of_week,price_difference,price_ratio,inventory_turnover
2022-05-23,P0099,Electronics,355,493.7567585006191,533,2916.419815895634,130.92066399042633,71427,1.2,0.338285592209909,95.7678470013171,0,5,0,362.83609451019277,3.7714196021548245,0.6660412757973734
2022-05-24,P0047,Clothing,656,772.7033436297153,859,245.3742930172251,660.9593557049168,5992,1.2,0.8080776677006255,103.91056907745248,0,5,1,111.74398792479849,1.1690633273594,0.7636786961583236
2022-05-25,P0078,Home,533,686.4624228404401,796,3409.559016980737,1174.917348392996,2961,1.2,0.1245052543656922,95.5300406798552,0,5,2,-488.4549255525559,0.5842644367957929,0.6695979899497487
2022-05-26,P0003,Home,555,451.44367931298086,780,319.7824833154864,670.1505455341853,13497,1.2,0.9706000678574586,116.11114982411956,0,5,3,-218.70686622120445,0.6736451717026202,0.7115384615384616
2022-05-27,P0001,Electronics,472,280.89039961884924,465,2307.9253930173563,234.25984114280996,33551,1.2,0.5549316443743433,106.28964108040527,0,5,4,46.63055847603928,1.1990548539969865,1.0150537634408603
2022-05-28,P0005,Clothing,838,997.153255156134,769,4654.190802918259,701.962410270367,77384,1.2,0.1829239984213129,86.50689945258597,0,5,5,295.1908448857671,1.4205222965886048,1.0897269180754225
2022-05-29,P0090,Clothing,526,431.9194892136132,540,909.4993027554658,251.69316414785985,56755,1.2,0.1312154829316865,105.50877944038622,0,5,6,180.22632506575334,1.716055700900472,0.9740740740740741
2022-05-30,P0014,Clothing,511,456.8731540863788,212,2010.374529413566,627.4874813702252,14255,1.2,0.5915095321349826,93.10520302492102,1,5,0,-170.61432728384636,0.728099233292621,2.410377358490566
2022-05-31,P0027,Toys,513,171.9875829797525,462,3676.315513357544,96.25832375151882,5567,1.2,0.632999443846928,101.35690175405452,0,5,1,75.72925922823367,1.786729461690203,1.1103896103896105
2022-06-01,P0009,Books,547,796.8614532624301,435,4423.066924864754,729.7353417035703,49847,1.2,0.0530257710298107,92.68804559372651,0,6,2,67.12611155885986,1.0919869269345701,1.257471264367816
2022-06-02,P0079,Toys,438,696.7454035236738,282,3387.6207232382885,624.0136074407645,49003,1.2,0.2430019141287858,78.05596112623823,0,6,3,72.73179608290923,1.1165548238302054,1.553191489361702
2022-06-03,P0015,Books,552,228.5619166608728,561,1365.0489455367292,890.272351563664,21389,1.2,0.7954619212214673,99.78266507071606,0,6,4,-661.7104349027911,0.25673257881077555,0.983957219251337
2022-06-04,P0090,Clothing,606,91.55723515968428,606,3405.578479289459,759.7949616212718,45523,1.2,0.0496246277435254,85.65584241152041,0,6,5,-668.2377264615875,0.12050255632692916,1.0
2022-06-05,P0042,Clothing,753,683.694309053966,462,1553.965441410041,663.130672088662,62576,1.2,0.8550886639060361,104.19715388731323,0,6,6,20.563636965304,1.0310099318744144,1.62987012987013
2022-06-06,P0077,Toys,469,657.9661021383239,406,3620.303226111803,830.2163883037604,44919,1.2,0.6581624765263335,101.7478482580652,0,6,0,-172.25028616543648,0.7925236256569614,1.1551724137931034
2022-06-07,P0051,Toys,560,280.5269317282272,87,4774.762325166699,179.57876097809918,83103,1.2,0.4344232593632048,93.9611545605942,0,6,1,100.94817075012804,1.5621386972507252,6.436781609195402
2022-06-08,P0063,Books,491,951.3549266279064,43,3634.8279104208127,717.6687162202561,4358,1.2,0.3464328489709158,118.25537038023988,0,6,2,233.68621040765026,1.325618499352187,11.418604651162791
2022-06-09,P0096,Home,420,159.54731286309124,460,4328.1144642708205,213.155838564751,89535,1.2,0.0192489638488939,87.6071253269562,0,6,3,-53.60852570165977,0.7485007867360155,0.9130434782608695
2022-06-10,P0052,Books,411,438.0114530321759,277,110.30883156182873,1111.222471759442,77524,1.2,0.8252149457518431,93.75662348743832,0,6,4,-673.211018727266,0.3941708021244884,1.483754512635379
2022-06-11,P0096,Toys,734,944.1797609659228,682,3616.103411184813,89.45425297596022,98057,1.2,0.1427218539685381,88.79308417616252,0,6,5,854.7255079899626,10.554889561479655,1.0762463343108504
2022-06-12,P0004,Toys,570,425.53004375686106,420,4164.979028639727,521.0067016314256,6698,1.2,0.3095419918620881,120.4131603225922,0,6,6,-95.47665787456452,0.8167458161754946,1.3571428571428572
2022-06-13,P0094,Electronics,550,642.1406881874447,700,298.737813968939,837.3905933652903,67809,1.2,0.5691069803628038,113.52244141646078,0,6,0,-195.24990517784568,0.766835325444511,0.7857142857142857
2022-06-14,P0023,Toys,524,403.6184539831663,352,4370.82886371233,553.9624763085644,94079,1.2,0.2459926000712542,85.77878135669569,0,6,1,-150.3440223253981,0.728602515955152,1.4886363636363635
2022-06-15,P0015,Electronics,533,281.4730503251833,695,1357.8017187192247,117.7775418536196,56805,1.2,0.4971404637522013,91.74418958346408,0,6,2,163.6955084715637,2.389870308848978,0.7669064748201438
2022-06-16,P0043,Home,616,984.13787148023,514,3359.9312996924705,667.6277872230352,32349,1.2,0.8093428287387023,92.08341341544902,0,6,3,316.5100842571949,1.4740816519541569,1.198443579766537
2022-06-17,P0029,Books,498,415.2406662518926,702,4021.738907214693,772.8252353222066,77777,1.2,0.4705379347902748,94.49272982237144,0,6,4,-357.584569070314,0.5373021574260193,0.7094017094017094
2022-06-18,P0036,Books,589,895.1582116423431,629,3347.056113990842,846.9204347006852,51248,1.2,0.948977344119596,89.57219346166686,0,6,5,48.2377769416579,1.0569566808937676,0.9364069952305246
2022-06-19,P0013,Electronics,815,237.6550598321753,18,552.1954811589605,452.92569883960863,76033,1.2,0.8475006203763417,93.94248962988712,0,6,6,-215.27063900743332,0.5247109193429416,45.27777777777778
2022-06-20,P0032,Books,537,220.97365698483247,22,3021.975442415805,679.8826854662846,99239,1.2,0.3330392353633942,110.04872269059996,0,6,0,-458.9090284814521,0.32501733270833616,24.40909090909091
2022-06-21,P0071,Toys,477,40.82274205566625,412,2792.959917938504,545.2182781271845,45041,1.2,0.3999621245839377,119.46912336078988,0,6,1,-504.3955360715182,0.07487412600306004,1.1577669902912622
2022-06-22,P0059,Clothing,616,655.1501571221262,29,4511.57421356393,809.0907981926861,32954,1.2,0.4233267270225271,84.55601821122576,1,6,2,-153.94064107055988,0.8097362602387443,21.24137931034483
2022-06-23,P0086,Electronics,724,374.8410802865236,806,2080.774675256625,703.5999050511837,9002,1.2,0.6261794529245147,89.58892876732787,0,6,3,-328.75882476466006,0.5327474856029942,0.8982630272952854
2022-06-24,P0028,Books,448,865.7146673412407,107,1673.2973757265456,634.7014137144888,70783,1.2,0.2867957291885398,102.13559444380232,0,6,4,231.01325362675186,1.3639715441545712,4.186915887850467
2022-06-25,P0066,Electronics,329,478.4778076246416,366,3774.2687457386846,305.4330452711924,88234,1.2,0.9692491388225086,84.19694360383949,0,6,5,173.04476235344924,1.5665554694640318,0.8989071038251366
2022-06-26,P0042,Electronics,547,968.5114936355744,280,2122.109097808644,10.406073155894829,20738,1.2,0.6086842206035009,102.39432021391224,0,6,6,958.1054204796797,93.07175522660364,1.9535714285714285
2022-06-27,P0045,Clothing,506,193.67026054608996,127,3265.8712575248087,215.50535697122368,11703,1.2,0.3994016587411335,105.40102787129727,0,6,0,-21.835096425133713,0.8986795654084397,3.984251968503937
2022-06-28,P0062,Toys,711,869.9369362760547,228,3267.605441610574,147.54272137760904,50422,1.2,0.6450098154915673,107.00652550026976,0,6,1,722.3942148984456,5.896169788339526,3.1184210526315788
2022-06-29,P0057,Electronics,663,778.8308842638243,110,4451.391415364577,543.3090160530485,84106,1.2,0.3954050105297076,105.12144526496236,0,6,2,235.52186821077578,1.4334952324586117,6.027272727272727
2022-06-30,P0006,Books,568,773.2126261976115,135,3033.592771363577,737.8117157081189,62899,1.2,0.8177956809794189,94.64751452843598,0,6,3,35.40091048949262,1.0479809546742103,4.207407407407407
2022-07-01,P0028,Home,486,846.3353958357188,361,2560.552688813736,261.9973303522913,13392,0.9,0.5678409605517213,98.18330438533296,0,7,4,584.3380654834275,3.230320685702045,1.3462603878116344
2022-07-02,P0028,Electronics,371,763.4137510335689,185,780.4694993429333,1127.356058392887,45724,0.9,0.041970503406067,88.20472413856704,0,7,5,-363.9423073593181,0.6771718175017931,2.0054054054054054
2022-07-03,P0044,Electronics,442,629.9581184151012,655,667.1142727256563,15.96509803487423,33299,0.9,0.1767568674234607,104.64338654637626,0,7,6,613.993020380227,39.45845600440523,0.6748091603053435
2022-07-04,P0084,Clothing,396,139.9324289055637,583,856.175669887089,928.5828100770888,16641,0.9,0.8649939730295346,116.03360267135122,0,7,0,-788.650381171525,0.15069461483348678,0.6792452830188679
2022-07-05,P0030,Toys,490,42.2009176963394,128,942.0575585027632,753.2440852802871,80534,0.9,0.5628998263567899,104.62200899067388,0,7,1,-711.0431675839477,0.056025554692057306,3.828125
2022-07-06,P0062,Home,296,921.63936933753,875,3225.597754051806,453.2773228488368,7305,0.9,0.950343476513905,93.04999264172946,0,7,2,468.3620464886932,2.0332792374104427,0.3382857142857143
2022-07-07,P0075,Books,355,620.4838113755306,260,3730.808126345434,68.18282173959024,99262,0.9,0.0724223128606847,109.94791852699224,0,7,3,552.3009896359404,9.100295287650845,1.3653846153846154
2022-07-08,P0092,Home,660,798.5719180664146,514,2696.958462339452,755.963993566861,19782,0.9,0.2952606300859739,123.65646694778935,0,7,4,42.60792449955363,1.0563623728936042,1.284046692607004
2022-07-09,P0089,Books,266,486.70712799742455,448,4162.186889472906,467.6513073358525,79257,0.9,0.1935433732395726,102.43149771613616,0,7,5,19.055820661572056,1.0407479255647345,0.59375
2022-07-10,P0062,Toys,369,126.13510707277054,899,4957.189810994802,1124.0304301805572,78963,0.9,0.5538402922287362,105.54472843854668,0,7,6,-997.8953231077867,0.11221680809167149,0.41045606229143494
2022-07-11,P0097,Books,430,133.93393428052494,103,4118.061882684844,654.052169268601,21566,0.9,0.3827928310799093,106.77701094066045,0,7,0,-520.1182349880761,0.20477561358797666,4.174757281553398
2022-07-12,P0001,Clothing,732,688.7096343566817,482,3504.9236310122,1128.0646014618617,68766,0.9,0.1572735340763932,83.95542734148262,0,7,1,-439.35496710518,0.610523221333407,1.5186721991701244
2022-07-13,P0027,Clothing,457,436.00283595046807,223,2709.2142272420183,270.8165626201785,7511,0.9,0.6427519139595469,95.88877827314715,0,7,2,165.18627333028957,1.6099563177823955,2.0493273542600896
2022-07-14,P0062,Clothing,484,208.51947943333332,831,2299.38005120607,873.0652851540111,27177,0.9,0.5362983657971865,94.86133578469529,0,7,3,-664.5458057206778,0.2388360675645807,0.5824308062575211
2022-07-15,P0077,Clothing,427,496.6786012740225,873,513.5226646682574,743.760832851681,5765,0.9,0.2747362512963009,108.34866648895948,0,7,4,-247.0822315776585,0.6677934348461032,0.48911798396334477
2022-07-16,P0003,Home,476,73.56684770438275,865,2056.906867133985,889.3746099589237,21354,0.9,0.4797713577823778,107.18369307894082,0,7,5,-815.8077622545409,0.08271750382865156,0.5502890173410404
2022-07-17,P0070,Toys,435,586.1516878952548,490,4559.659720232457,263.8840938552638,24929,0.9,0.7457383150411895,98.79263257267051,0,7,6,322.26759403999097,2.2212467577403494,0.8877551020408163
2022-07-18,P0072,Books,344,276.30347039074667,472,4059.3108865421095,800.6734633554263,29820,0.9,0.2052716745506585,94.26121940991284,0,7,0,-524.3699929646796,0.3450888321349212,0.7288135593220338
2022-07-19,P0027,Books,597,799.5835096308163,9,1158.651688557267,601.6641485237878,30523,0.9,0.2929057467017291,83.13404040293216,0,7,1,197.9193611070284,1.3289532234763084,66.33333333333333
2022-07-20,P0009,Clothing,469,317.258339334338,404,2386.378145016358,893.447370088329,72088,0.9,0.3461109870941151,99.84587471391738,0,7,2,-576.1890307539909,0.35509460316948815,1.1608910891089108
2022-07-21,P0062,Clothing,307,460.6679475909832,895,4101.943692536868,397.8372158289668,67163,0.9,0.7467264372010316,90.45431885221166,0,7,3,62.8307317620164,1.1579307547462523,0.34301675977653634
2022-07-22,P0037,Electronics,259,21.50433450901963,301,430.1843184490604,1068.947974354581,78525,0.9,0.846922599550907,89.21498660421888,0,7,4,-1047.4436398455614,0.020117288235663396,0.8604651162790697
2022-07-23,P0097,Toys,453,81.7224189166133,230,1998.2236697764304,108.48716701672964,14780,0.9,0.3763884964416109,109.26268764122588,0,7,5,-26.76474810011635,0.7532911141832195,1.9695652173913043
2022-07-24,P0051,Home,517,398.568620842618,730,4274.022060682343,970.1696679990962,7589,0.9,0.2966208618339182,108.21919795046784,0,7,6,-571.6010471564782,0.41082362600001354,0.7082191780821918
2022-07-25,P0044,Books,588,485.1394463699523,922,2079.099534433606,1034.6929939715883,35812,0.9,0.8894467583516772,95.114058419005,0,7,0,-549.553547601636,0.4688728436323729,0.6377440347071583
2022-07-26,P0024,Electronics,506,604.0203426381107,65,480.3117591840602,982.1647551492508,94664,0.9,0.9993649321926787,84.30955718692366,0,7,1,-378.1444125111401,0.6149888188019159,7.7846153846153845
2022-07-27,P0079,Electronics,446,298.7459529222102,936,2758.4184058080323,619.169861960037,46939,0.9,0.6703536396617991,91.74188419756294,0,7,2,-320.4239090378268,0.4824943384300125,0.47649572649572647
2022-07-28,P0059,Books,539,698.0320672652771,111,4322.538225099647,530.5548961966675,52493,0.9,0.9899806149891808,109.93253961327191,0,7,3,167.47717106860955,1.3156641702285388,4.8558558558558556
2022-07-29,P0032,Home,506,861.5211732173125,12,2992.3991604704825,1195.5446455376532,94326,0.9,0.65996627780191,104.6771861697624,0,7,4,-334.0234723203407,0.7206097877088264,42.166666666666664
2022-07-30,P0096,Electronics,359,782.0524790044163,392,1208.767630249736,281.17296584728126,41953,0.9,0.7334602720078249,95.28195202577642,0,7,5,500.8795131571351,2.7813928577656615,0.9158163265306123
2022-07-31,P0088,Electronics,302,49.222637094873576,499,1982.7741386731689,659.8761513242451,66785,0.9,0.3886560015435136,100.58753176876908,1,7,6,-610.6535142293716,0.07459375065471477,0.6052104208416834
2022-08-01,P0052,Toys,541,485.7018777852506,931,2305.604469791468,807.4452262557321,20309,0.9,0.4329675469990535,79.2517808204318,1,8,0,-321.7433484704815,0.6015291960267535,0.5810955961331902
2022-08-02,P0062,Home,235,113.88087663399313,597,2938.405133720581,843.4342219468269,55195,0.9,0.1441356639893951,78.49475612965217,0,8,1,-729.5533453128338,0.1350204600082881,0.3936348408710218
2022-08-03,P0058,Electronics,385,249.6245657039022,233,3820.820026187804,251.1974015603858,26901,0.9,0.8227500147651232,119.77126520521058,0,8,2,-1.5728358564836071,0.9937386459942918,1.6523605150214593
2022-08-04,P0052,Home,815,986.795967334475,601,584.4807264391135,787.5609580690431,24576,0.9,0.9310590308872,105.06526218339656,0,8,3,199.23500926543193,1.2529772549339167,1.3560732113144758
2022-08-05,P0012,Books,452,151.0705874724981,313,4459.294961786075,983.496523245754,32508,0.9,0.623438133694112,100.01662064259254,0,8,4,-832.4259357732559,0.15360561415502727,1.4440894568690097
2022-08-06,P0039,Clothing,452,503.8992719168425,565,160.31754477877038,67.62214357076576,75711,0.9,0.3436473084453985,96.03043815991738,0,8,5,436.2771283460768,7.451690308952096,0.8
2022-08-07,P0002,Electronics,278,621.9741769749379,11,1913.2564399038504,1094.5333816437774,26464,0.9,0.1540163253743662,82.38166010468525,0,8,6,-472.55920466883947,0.568255100672081,25.272727272727273
2022-08-08,P0003,Toys,567,705.440320838663,208,234.3595188660225,43.16883373308547,61281,0.9,0.2651562297053149,109.9321412748609,0,8,0,662.2714871055775,16.34142643742537,2.7259615384615383
2022-08-09,P0056,Books,552,564.0521966520449,973,2025.5737041919272,432.3174707261661,17260,0.9,0.2554104208518433,88.63111236869602,0,8,1,131.73472592587882,1.3047175625463465,0.5673175745118191
2022-08-10,P0081,Home,539,19.673138944991823,13,2676.4817344792864,26.849329909690784,36440,0.9,0.6135278841635731,107.04182645333483,0,8,2,-7.176190964698961,0.7327236475235517,41.46153846153846
2022-08-11,P0059,Books,438,333.196695161552,632,2607.2387942494074,99.95704089918158,96082,0.9,0.9450374653636044,101.3200076554256,0,8,3,233.2396542623704,3.333398949831058,0.6930379746835443
2022-08-12,P0002,Electronics,444,522.5345269508643,417,911.5789004385002,1094.1125959346543,57683,0.9,0.0482718869579814,99.47905535876512,0,8,4,-571.57806898379,0.4775875251710132,1.064748201438849
2022-08-13,P0002,Home,437,96.98783415338502,436,3264.1284994685,430.9941102494082,42430,0.9,0.0010222995944479,86.97633680935397,0,8,5,-334.00627609602316,0.22503285276279061,1.0022935779816513
2022-08-14,P0092,Clothing,334,357.1206618970889,376,319.41440747287425,514.3276642666631,2987,0.9,0.6001819443143256,87.10949995327394,0,8,6,-157.20700236957418,0.6943446497405062,0.8882978723404256
2022-08-15,P0054,Books,618,42.8710777034529,19,3833.3434186488353,264.6905026080028,26105,0.9,0.2840604620797152,103.89934386312588,0,8,0,-221.81942490454992,0.1619668151333085,32.526315789473685
2022-08-16,P0087,Electronics,433,87.79271218347054,586,4738.557726568377,719.7381580625699,79484,0.9,0.880548342338957,100.79216824420018,0,8,1,-631.9454458790995,0.12197868238609956,0.7389078498293515
2022-08-17,P0096,Toys,463,402.9540434395801,911,1764.8672530404776,717.0054318959252,14026,0.9,0.327250307905817,100.47167073263378,0,8,2,-314.0513884563451,0.56199580298029,0.5082327113062569
2022-08-18,P0097,Home,525,141.38859650262975,754,2634.4729704002266,451.66286705566137,69309,0.9,0.2897376005288893,102.86041592513688,0,8,3,-310.2742705530316,0.31304011645749374,0.6962864721485411
2022-08-19,P0001,Books,527,571.8654397789426,734,1956.6603624881905,404.9775671920349,46927,0.9,0.2695106212182973,80.63256509872957,0,8,4,166.8878725869077,1.4120916468140363,0.717983651226158
2022-08-20,P0019,Books,408,692.5703194458931,69,132.88091248989377,1062.8774553512606,76414,0.9,0.1448528272682441,110.15143839940488,0,8,5,-370.30713590536743,0.6515994068356751,5.913043478260869
2022-08-21,P0002,Clothing,406,802.580832117992,823,1990.785064186068,464.874813653504,58535,0.9,0.5815304742771106,96.44100259385642,0,8,6,337.706018464488,1.726445074127415,0.4933171324422843
2022-08-22,P0053,Clothing,474,208.148741802362,210,3979.4292703805977,596.2531826480546,43946,0.9,0.16821360233421,111.69645022120436,0,8,0,-388.1044408456926,0.34909455892200114,2.257142857142857
2022-08-23,P0044,Toys,719,175.80775643647905,100,3020.345326699061,345.6992768105173,57561,0.9,0.4246311597902908,79.91675995214159,0,8,1,-169.89152037403824,0.5085569112510518,7.19
2022-08-24,P0090,Toys,568,113.52216193105625,697,596.1735816142788,945.829248001696,11377,0.9,0.4609720522556488,105.69026005527432,0,8,2,-832.3070860706398,0.12002394953518364,0.8149210903873745
2022-08-25,P0032,Electronics,637,640.0659470482003,131,4250.983499499547,481.7582030237172,54592,0.9,0.0204920468779744,105.5957929779426,0,8,3,158.3077440244831,1.3286041483691966,4.862595419847328
2022-08-26,P0070,Electronics,480,709.4109692220321,622,2702.31818993769,620.2243674808349,8347,0.9,0.0168072798211424,85.13867326643343,0,8,4,89.18660174119725,1.1437973198367657,0.7717041800643086
2022-08-27,P0032,Toys,327,41.27028337738562,380,4224.444472548913,310.0017467111164,34776,0.9,0.5202126887568292,93.60743882397864,0,8,5,-268.7314633337308,0.1331291962552858,0.8605263157894737
2022-08-28,P0068,Toys,347,936.8501237812528,131,2943.085442046644,1185.2902340707722,4783,0.9,0.6960347322291323,89.404936040498,0,8,6,-248.44011028951934,0.7903972350837024,2.648854961832061
2022-08-29,P0055,Home,557,61.45157081495768,19,2842.473379705905,355.46292318107766,56798,0.9,0.9421424822804046,108.63212622505252,0,8,0,-294.01135236612,0.1728775824635117,29.31578947368421
2022-08-30,P0075,Clothing,351,545.8833719480598,905,615.7700074653607,926.7250968394176,5298,0.9,0.1791192841569551,103.08888482889245,0,8,1,-380.8417248913578,0.5890456337157449,0.3878453038674033
2022-08-31,P0056,Electronics,606,711.9699142564073,535,920.062692379277,517.574815225257,71204,0.9,0.1032588094360825,115.98848825901754,0,8,2,194.39509903115027,1.3755884044445754,1.1327102803738318
2022-09-01,P0017,Clothing,399,872.2594325086247,226,4862.9237568332965,253.81114686029477,87207,0.9,0.0520879069271509,102.02953934281966,0,9,3,618.4482856483299,3.4366474573661745,1.7654867256637168
2022-09-02,P0038,Clothing,468,716.9460628111035,153,1219.5850590983766,961.2647666461146,56161,0.9,0.4360415829129502,107.32244186889558,0,9,4,-244.3187038350111,0.7458362021449644,3.0588235294117645
2022-09-03,P0024,Toys,239,803.7108022390939,804,4889.515378152802,405.65929252261947,61652,0.9,0.6231473673359569,111.72010741380508,0,9,5,398.05150971647447,1.9812458806038056,0.2972636815920398
2022-09-04,P0069,Home,367,346.055690617378,741,2706.3722619688906,1039.3104700981908,35484,0.9,0.8405533567512642,105.54426726507728,0,9,6,-693.2547794808128,0.33296661639970176,0.49527665317139
2022-09-05,P0098,Books,498,816.6768626090471,468,765.3663306132919,1098.9865644220451,99614,0.9,0.6826448822931314,96.1581679704822,0,9,0,-282.309701812998,0.7431181499826032,1.064102564102564
2022-09-06,P0070,Home,331,89.31369792082839,821,586.5807934930954,1032.910011786401,21922,0.9,0.2083607890748573,94.29705554738464,0,9,1,-943.5963138655725,0.08646803390584028,0.40316686967113274
2022-09-07,P0086,Home,409,895.8684894999224,999,1123.4339464581258,49.729434449712336,35028,0.9,0.461770366396279,99.20266572471463,1,9,2,846.13905505021,18.014853766451886,0.4094094094094094
2022-09-08,P0011,Clothing,471,552.1164523921989,870,4635.622917124146,946.549027246086,21316,0.9,0.9103463463086552,107.9658378981009,0,9,3,-394.4325748538871,0.5832940888424349,0.5413793103448276
2022-09-09,P0016,Home,519,819.1247922628688,404,2129.336099208311,498.3166440669795,77996,0.9,0.3267410624773712,92.33896938147048,0,9,4,320.8081481958893,1.6437837307171481,1.2846534653465347
2022-09-10,P0097,Electronics,291,457.79510167311713,201,2037.6279131652805,1049.4777208572125,17968,0.9,0.4987303650919314,106.52153526179698,0,9,5,-591.6826191840953,0.4362123107284169,1.4477611940298507
2022-09-11,P0073,Clothing,318,647.1419182445597,37,1634.7106792438526,768.4414811202086,31266,0.9,0.9585653346436968,103.22632318310303,0,9,6,-121.2995628756488,0.842148600959409,8.594594594594595
2022-09-12,P0059,Electronics,544,531.138634326752,941,820.6030677762831,1001.7026158995984,96745,0.9,0.7347080055736976,87.46693876800518,0,9,0,-470.5639815728464,0.5302358463442293,0.5781083953241233
2022-09-13,P0070,Books,567,734.2736265377786,771,2490.4708662427915,603.3226696812677,25000,0.9,0.747740385641692,106.03535259190429,0,9,1,130.95095685651086,1.2170496211019082,0.7354085603112841
2022-09-14,P0080,Clothing,500,90.81368221028367,187,737.2341343045796,645.750401481928,15011,0.9,0.2523340044132276,101.41921012852352,0,9,2,-554.9367192716443,0.14063279248743168,2.6737967914438503
2022-09-15,P0093,Books,571,69.74856315065816,56,4193.853158273405,180.11005750333135,3866,0.9,0.4146981183051281,94.49475788809708,0,9,3,-110.36149435267319,0.38725523781129256,10.196428571428571
2022-09-16,P0003,Clothing,344,254.632201670045,940,1914.9452327490017,942.5129315577116,6898,0.9,0.0823421630967217,101.27428572714268,0,9,4,-687.8807298876666,0.27016308545412615,0.3659574468085106
2022-09-17,P0020,Toys,531,167.94923331205646,19,1936.537482130802,507.9124171070302,19395,0.9,0.6065258670505337,94.88348976715928,0,9,5,-339.9631837949737,0.33066573616896877,27.94736842105263
2022-09-18,P0059,Home,517,873.0657309262797,272,2422.631499567464,604.0955009797265,40019,0.9,0.1037301645424941,102.47672064689776,0,9,6,268.9702299465532,1.4452445507545335,1.900735294117647
2022-09-19,P0036,Toys,682,227.02184748446388,118,2276.225794512183,943.8364752020834,5006,0.9,0.8359095822059548,98.32039630353448,0,9,0,-716.8146277176195,0.24053091128508947,5.779661016949152
2022-09-20,P0019,Books,491,976.10660326094,582,4974.804067990675,721.8237168946913,35393,0.9,0.8145537870199968,84.70075767990383,0,9,1,254.2828863662487,1.3522783754739756,0.8436426116838488
2022-09-21,P0090,Home,525,343.5268338533958,515,2772.3674939696825,247.7096831116596,11956,0.9,0.5336051011223095,98.6196437811776,0,9,2,95.81715074173619,1.386812293884147,1.0194174757281553
2022-09-22,P0067,Clothing,476,190.2967365318123,220,532.1883485703663,711.5573297078641,51042,0.9,0.1411660331970297,95.5731610456919,0,9,3,-521.2605931760519,0.26743697041240544,2.1636363636363636
2022-09-23,P0019,Home,505,791.8015220710544,525,3073.698973726957,493.8983667117497,97199,0.9,0.0255789831951681,106.35586354298796,0,9,4,297.90315535930466,1.6031669174017895,0.9619047619047619
2022-09-24,P0020,Electronics,428,662.1206977458673,514,842.7630350624117,567.6744461162842,7078,0.9,0.7967086675425724,108.79768495945744,0,9,5,94.44625162958312,1.1663739706371008,0.8326848249027238
2022-09-25,P0096,Home,427,503.2137592886076,727,251.59445918357568,41.74703908798,30631,0.9,0.6001404832134268,94.9099823816949,0,9,6,461.4667202006276,12.053879036261884,0.5873452544704264
2022-09-26,P0071,Electronics,557,559.809915428255,740,4856.636553018516,258.35498462340763,96676,0.9,0.7109296367478833,92.10604523414248,0,9,0,301.4549308048473,2.1668245195433893,0.7527027027027027
2022-09-27,P0052,Home,519,722.0097604895412,335,3890.340568519363,342.9973930061857,63901,0.9,0.3038071257363676,83.19845952241039,0,9,1,379.01236748335555,2.1050007236542476,1.5492537313432835
2022-09-28,P0033,Electronics,605,236.17019391798573,697,4902.534062827458,857.8483293676965,70497,0.9,0.5094827378439145,91.85962876982592,0,9,2,-621.6781354497107,0.275305302619243,0.8680057388809183
2022-09-29,P0040,Books,699,996.3705768961744,54,2441.604395308988,21.69902817135345,95813,0.9,0.7471741705396504,96.76731225607728,0,9,3,974.6715487248209,45.917751201943666,12.944444444444445
2022-09-30,P0039,Toys,584,975.0452305253152,499,2708.061902629983,495.2624953851254,42574,0.9,0.4625633083137995,86.60736663845786,0,9,4,479.7827351401898,1.9687443317651212,1.1703406813627255
2022-10-01,P0082,Clothing,974,653.8224294834675,899,924.8510840037382,1109.4400295474736,32417,1.5,0.6013842227687309,108.9313659233022,0,10,5,-455.61760006400607,0.5893265179463133,1.0834260289210234
2022-10-02,P0001,Home,884,207.5470264198537,887,1309.8463906711693,141.36169492655563,89020,1.5,0.7897282618079623,102.62161960440694,0,10,6,66.18533149329807,1.4681984856483548,0.9966178128523112
2022-10-03,P0011,Toys,591,683.4259600069784,765,4208.891153023858,623.5778707565844,84639,1.5,0.2152206452663788,98.795832859801,0,10,0,59.84808925039397,1.0959753257083682,0.7725490196078432
2022-10-04,P0092,Clothing,624,81.47642488938409,535,1845.3096708762116,945.5346798098896,66006,1.5,0.0659288893574823,99.83328695604864,0,10,1,-864.0582549205054,0.08616968433750716,1.1663551401869159
2022-10-05,P0057,Clothing,695,40.345977183748005,161,4151.393371602453,1131.4973185639792,95881,1.5,0.5318235108108051,103.06044953585112,0,10,2,-1091.1513413802313,0.03565715669123496,4.316770186335404
2022-10-06,P0089,Electronics,706,265.1060596261016,669,3574.167249006456,898.1577543241918,40454,1.5,0.0621257707200957,106.33094977869509,0,10,3,-633.0516946980902,0.29516647643439603,1.055306427503737
2022-10-07,P0050,Books,813,467.9967271719232,593,968.137533832141,866.9141339841321,2587,1.5,0.7665572943667532,108.09007636847264,0,10,4,-398.9174068122089,0.5398420775782269,1.3709949409780775
2022-10-08,P0023,Books,321,869.5897803542967,914,2586.4871939867367,993.1738035133488,55710,1.5,0.7192114476337886,96.9086900468692,0,10,5,-123.5840231590521,0.8755665697968734,0.35120350109409193
2022-10-09,P0031,Toys,648,729.8973790686449,158,3419.1978754417123,539.871855405232,87567,1.5,0.881712671465297,98.58065053215712,0,10,6,190.02552366341286,1.3519826450682046,4.10126582278481
